省份,性别,年龄,金额
云南,0,26,114194.56
云南,0,26,114000
江苏,1,26,103958.37
浙江,1,26,113164.37
安徽,1,26,93090
安徽,1,26,113043.15
福建,1,26,107905.79
安徽,1,26,93006
湖南,1,26,142924.93
广东,1,26,105347.1
河北,0,26,102776
辽宁,1,26,92003
山西,1,26,102311.61
福建,0,26,191600
江苏,1,26,92604.01
湖南,1,26,91000
山东,0,26,91000
广东,0,26,266758.29
吉林,0,26,450687.51
四川,0,26,280593.48
湖北,1,26,179446.14
北京,0,26,91010.88
北京,1,26,140301
广东,1,26,100000
内蒙古,1,26,0
上海,1,26,109735.74
江苏,0,26,119581.37
河北,1,26,99338.37
北京,1,26,99182.37
吉林,0,26,94161.97
山西,1,26,107617.48
上海,0,26,88601.17
广东,1,26,93142.68
北京,1,26,88125
广东,1,26,87786.4
上海,0,26,87312
广东,0,26,126427
安徽,1,26,86300
宁夏,1,26,97083.37
北京,1,26,91072.82
安徽,1,26,95683.37
福建,0,26,125522
辽宁,1,26,95081.37
北京,1,26,84944.29
北京,1,26,94835.81
上海,1,26,237449.09
四川,0,26,84200
上海,1,26,94081.37
河南,1,26,84032.73
江苏,0,26,92705.37
云南,0,26,82701
北京,1,26,96297.38
河北,0,26,125138.37
山东,1,26,96900
上海,0,26,91510.36
天津,1,26,107000
云南,0,26,90457.37
广东,0,26,160348.5
北京,1,26,150321.37
河北,1,26,90082.37
广东,1,26,80000
辽宁,0,26,80000
上海,1,26,129665.66
山西,0,26,79408.46
福建,1,26,89400
河南,1,26,83400
四川,1,26,110941.97
江西,1,26,79203
内蒙古,0,26,88603.85
广东,0,26,78000.74
辽宁,0,26,134765.16
安徽,0,26,120525.93
上海,0,26,138205.76
江苏,1,26,83075.75
湖北,0,26,156881.37
北京,0,26,111880.32
江苏,0,26,76602.1
江苏,1,26,91599.86
山东,1,26,116608.14
浙江,0,26,137684.37
广西,0,26,85083.27
辽宁,0,26,105074.73
湖北,1,26,80040.68
广东,0,26,75513.07
福建,0,26,85003.09
广东,1,26,123495.52
上海,1,26,84481.37
广东,0,26,113868.36
福建,1,26,77563.19
湖北,0,26,93387.37
浙江,1,26,83367.48
上海,0,26,73301.81
上海,0,26,73004.75
上海,0,26,73003
上海,1,26,73000
安徽,0,26,85890.44
河南,0,26,82639
江苏,0,26,102273.49
四川,1,26,102231
上海,1,26,82183.72
江苏,0,26,77009
山东,0,26,92000
天津,0,26,71843
河北,0,26,192808.93
上海,1,26,150763.88
山东,1,26,203395
安徽,0,26,170320.75
上海,0,26,110823.05
江苏,1,26,170203.81
北京,0,26,80100
广东,0,26,90087.12
四川,0,26,80081.37
山东,0,26,130081.37
上海,0,26,80081.37
上海,0,26,75040.68
吉林,0,26,93035.12
云南,0,26,220000
湖北,0,26,10001
山东,1,26,50004
江西,0,26,80000
广东,0,26,120002
云南,1,26,78110.24
北京,1,26,69503
广东,0,26,69000
内蒙古,0,26,70000
山东,1,26,268923.74
福建,0,26,68900
上海,0,26,88901.16
广东,0,26,68277
江苏,1,26,143241.59
辽宁,1,26,78081.37
安徽,1,26,77349.91
江苏,0,26,87147.49
山东,1,26,67000
北京,1,26,86581.37
安徽,1,26,70802.83
山东,0,26,71052.22
北京,1,26,65380.04
湖北,1,26,65004
浙江,1,26,65003
辽宁,0,26,84240
上海,0,26,64011
上海,0,26,73827.15
山东,1,26,73506.37
上海,1,26,63490
福建,1,26,68867.68
江苏,0,26,123103.15
江苏,0,26,98306
辽宁,0,26,91129.45
安徽,0,26,63299.14
北京,0,26,72100
上海,1,26,72000
山东,1,26,71881.37
四川,0,26,91362.43
上海,0,26,61000
天津,1,26,61047
江苏,1,26,70761.37
辽宁,0,26,60604
江苏,0,26,60500
广东,0,26,80287.12
山东,1,26,70247.97
湖北,0,26,92228.11
广东,0,26,60100
上海,1,26,70081.37
上海,0,26,130081.37
上海,0,26,80083.37
海南,1,26,70081.37
山东,1,26,70083.37
江苏,0,26,120083.37
福建,0,26,70003
甘肃,1,26,60005
湖北,0,26,60000
河南,0,26,60000
湖北,1,26,70000
广西,1,26,100000
河南,1,26,60000
北京,1,26,70002
上海,0,26,64852.52
,1,26,69683.37
浙江,1,26,69050.2
江苏,1,26,59002
上海,1,26,59018
上海,0,26,68085.37
上海,0,26,66065.1
北京,1,26,67884.37
江苏,1,26,67140.26
山西,1,26,65091.97
江苏,1,26,117011
福建,1,26,67002
上海,0,26,106921
江苏,1,26,61585
内蒙古,0,26,56100
福建,1,26,55938.33
湖北,0,26,65819.18
北京,0,26,160769.32
吉林,1,26,70722.51
江苏,0,26,56310
河北,1,26,59562
福建,1,26,60530.68
黑龙江,1,26,155251.28
吉林,1,26,95125.52
北京,0,26,65100.25
北京,1,26,190042.68
江苏,1,26,55000
浙江,1,26,55001
上海,0,26,60006.37
上海,1,26,54851.88
安徽,1,26,99731.36
安徽,1,26,66355.01
安徽,0,26,53802
福建,0,26,53704
辽宁,0,26,63582
黑龙江,0,26,73309.91
北京,1,26,103097.37
湖北,0,26,63084.37
广东,0,26,58000
广东,0,26,52962.77
安徽,0,26,62581.37
安徽,0,26,92582.37
河南,1,26,78355.12
四川,0,26,52302
福建,1,26,40000
上海,0,26,51778
安徽,0,26,56370.34
上海,0,26,161740.71
广东,1,26,61000
江苏,0,26,51000
福建,0,26,90603.15
重庆,1,26,60581.37
江苏,1,26,60868.37
广西,1,26,100256.62
浙江,1,26,139812.05
四川,1,26,80168.49
上海,1,26,100081.37
江苏,1,26,60081.37
浙江,0,26,51003
上海,0,26,125200
山东,0,26,580000
四川,1,26,50000
四川,1,26,270016
广东,0,26,170000
安徽,1,26,60002
江苏,0,26,60000
云南,1,26,50006
广东,1,26,70000
北京,1,26,60001
辽宁,1,26,50002
福建,1,26,58000
北京,1,26,50006
辽宁,1,26,50000
北京,1,26,50001
陕西,1,26,60000
天津,1,26,140000
江苏,0,26,59501.37
北京,1,26,104182.37
辽宁,1,26,48821
甘肃,0,26,81231.07
湖北,1,26,58081.37
山东,1,26,48001
上海,0,26,58022
内蒙古,0,26,67524.93
福建,0,26,67381.37
四川,1,26,47302
广东,0,26,47205
山东,1,26,57183.38
河北,1,26,72083.37
广东,0,26,57000
广东,1,26,68000
福建,0,26,51703
河北,1,26,56300
北京,1,26,68255.88
安徽,1,26,48000
上海,1,26,85970
山东,0,26,85550.61
江苏,0,26,71388.88
安徽,1,26,50306.02
北京,0,26,85005
吉林,0,26,45300
河南,0,26,45100
广西,1,26,135081.37
江苏,0,26,75084.37
黑龙江,0,26,145065.34
上海,0,26,50655.68
北京,1,26,0
上海,1,26,45000
江西,1,26,45000
海南,0,26,55000
甘肃,1,26,45000
河南,1,26,3
陕西,0,26,54964.17
辽宁,1,26,54874.34
重庆,1,26,99533
山东,0,26,66523.27
山东,1,26,51045
江苏,0,26,54139.37
吉林,0,26,47048.16
陕西,1,26,44000
河北,0,26,44001
河南,0,26,53581.37
辽宁,1,26,53542.93
重庆,0,26,53381.37
江苏,0,26,87022.36
天津,1,26,83011
上海,1,26,52734.37
福建,0,26,52655.37
广东,1,26,58580.76
山东,1,26,62400
甘肃,1,26,42200
江西,0,26,72181.37
,1,26,52244.37
河北,0,26,114324.93
山东,0,26,58106.95
广东,1,26,51981.36
湖北,1,26,62325.36
吉林,0,26,61290.71
安徽,1,26,41601
广东,1,26,43392.23
辽宁,1,26,53161.76
上海,0,26,61082.37
湖北,0,26,41000
山东,0,26,101447.5
广东,1,26,50519.93
四川,1,26,40511.8
上海,1,26,41242.46
湖南,1,26,60311.41
江西,1,26,50181.37
安徽,0,26,140000
广东,0,26,80174.25
广东,1,26,40000
广东,1,26,80176.25
上海,0,26,100162.74
广东,1,26,40103
北京,1,26,50083.37
山东,1,26,50081.37
福建,0,26,70384.37
广东,1,26,70081.37
江西,0,26,50081.37
浙江,0,26,60081.37
江苏,1,26,41008.14
广西,1,26,46000
湖北,0,26,50000
上海,1,26,10000
江苏,1,26,40003
辽宁,0,26,40000
北京,0,26,40002
黑龙江,0,26,130006
江苏,1,26,40002
上海,0,26,50000
福建,0,26,90001
河北,1,26,50002
辽宁,0,26,60001
湖北,1,26,90000
江西,0,26,50002
福建,1,26,50000
安徽,0,26,40002
上海,1,26,40004
浙江,0,26,40000
山西,0,26,249942.93
上海,1,26,49529.23
四川,0,26,47400.29
安徽,0,26,79377.37
福建,1,26,74352.88
北京,1,26,43536.62
安徽,0,26,39000
山东,1,26,39016.6
福建,1,26,38671.07
北京,0,26,48622
江苏,0,26,125197.06
河北,0,26,57063.57
河北,1,26,63043.37
江苏,0,26,38000
福建,0,26,38027
安徽,1,26,48000
江苏,1,26,48739.78
广东,1,26,44950.96
上海,1,26,37916.85
辽宁,0,26,47652.88
广东,0,26,67468.49
四川,0,26,37097
上海,0,26,47081.37
内蒙古,1,26,47083.37
浙江,0,26,49073.94
江苏,1,26,43052.82
江苏,1,26,89532.28
江苏,0,26,37000
山西,1,26,58382.75
四川,0,26,46204.38
广西,0,26,36200
浙江,0,26,36101
广西,1,26,56001
江苏,0,26,35933.39
广东,1,26,35896
广东,1,26,76494
山西,0,26,68116.31
山东,0,26,35400
浙江,0,26,100401
湖北,0,26,95605.75
辽宁,1,26,45281.37
江苏,1,26,50229.32
河南,1,26,57206.96
上海,1,26,45212.42
上海,0,26,45106
浙江,1,26,60041.68
辽宁,1,26,35000
重庆,0,26,164805
广东,0,26,55000
江苏,0,26,35000
福建,1,26,35380
天津,0,26,253084.26
福建,0,26,34700
安徽,1,26,58175.37
上海,1,26,69077.49
山东,0,26,54452.37
北京,0,26,44382.37
河南,1,26,33774.05
四川,1,26,33537.07
安徽,1,26,33500
江苏,0,26,34025.94
山东,0,26,43300
山东,1,26,33198
山东,1,26,46056.96
福建,0,26,62955.37
湖北,0,26,42936.37
吉林,0,26,32805
江苏,0,26,33303
北京,1,26,38734.02
广东,1,26,34131.93
四川,1,26,32588.72
湖北,1,26,47582.05
河北,1,26,52282.18
新疆,1,26,46576.44
上海,0,26,32048
辽宁,1,26,41900
江苏,1,26,10600
广西,0,26,36178.44
江苏,1,26,41089.75
广东,1,26,81081.37
上海,0,26,35050.55
山东,1,26,31001
北京,1,26,31001
江苏,1,26,31001
河南,0,26,30700
北京,0,26,40700
广东,0,26,30304
吉林,1,26,100200
天津,1,26,55000
福建,0,26,50162.74
上海,1,26,35159.78
安徽,1,26,70162.88
辽宁,0,26,30100
广东,1,26,60087.12
上海,1,26,40081.37
辽宁,1,26,40081.37
上海,0,26,90081.37
黑龙江,0,26,40081.37
广东,0,26,50000
河南,0,26,30005
江西,0,26,70001
河北,1,26,30001
新疆,0,26,30000
河南,1,26,50000
江苏,1,26,40002
辽宁,1,26,30001
北京,0,26,40000
天津,0,26,31000
四川,0,26,40000
重庆,1,26,30000
浙江,0,26,40001
浙江,1,26,40001
浙江,0,26,30000
北京,0,26,200023
上海,1,26,40000
上海,0,26,40000
山东,1,26,0
上海,1,26,40000
黑龙江,1,26,49700
上海,0,26,31717.27
四川,0,26,29650
浙江,1,26,50230.32
贵州,0,26,42147.92
江苏,1,26,59094.13
江苏,0,26,39605.1
山东,0,26,41124.8
四川,1,26,28545
云南,1,26,28300
安徽,1,26,30518.72
云南,1,26,28232.99
河南,0,26,38100
福建,0,26,68907.9
上海,0,26,37619.14
河南,0,26,85038.22
安徽,0,26,27450
安徽,0,26,86113.92
山西,0,26,51502
湖北,1,26,37013.37
北京,0,26,57017
青海,1,26,27000
福建,0,26,84001
安徽,0,26,27000
江苏,1,26,46660.82
江苏,1,26,26656.53
广东,1,26,46300
河南,0,26,46163.88
辽宁,0,26,154031.53
内蒙古,1,26,33994.16
陕西,1,26,41487.3
四川,1,26,41941
陕西,1,26,29900
湖北,0,26,54241.68
安徽,0,26,60500
安徽,0,26,81381.37
辽宁,0,26,25398.9
湖北,0,26,30280.68
江苏,0,26,105576.51
天津,0,26,42269.78
辽宁,0,26,35152.88
甘肃,0,26,55084.37
云南,1,26,35082.37
河南,1,26,35081.37
安徽,0,26,34074.23
山东,1,26,50002
河南,1,26,30000
北京,0,26,35000
陕西,0,26,10000
广东,0,26,24960
山西,1,26,34855.37
浙江,0,26,24537
北京,1,26,24495.52
浙江,1,26,34110
福建,0,26,63121.86
福建,0,26,34081.37
山东,1,26,30003.59
辽宁,1,26,24000
北京,1,26,24001
上海,1,26,45446.86
江苏,0,26,72594.63
山东,1,26,33311.4
山东,0,26,53319.76
山东,0,26,63081.37
广东,1,26,33081.37
湖北,0,26,28041.31
四川,0,26,23000
福建,0,26,266308.5
黑龙江,0,26,22701
河南,1,26,35576.44
湖北,1,26,23559.28
福建,1,26,22503
江苏,1,26,22444.5
江苏,0,26,38845.23
河北,0,26,23200
广东,1,26,23100
北京,1,26,92085.37
安徽,0,26,32081.37
四川,1,26,51500.49
福建,0,26,22046.32
山东,0,26,32016.74
北京,1,26,30003
陕西,0,26,32000
江苏,1,26,26960.19
山西,0,26,26919.24
江苏,1,26,31700
湖南,0,26,147896.04
福建,1,26,26454.57
广东,1,26,34429.19
江苏,1,26,41244.74
湖北,0,26,21107.09
湖北,0,26,52030.58
北京,1,26,21010
吉林,0,26,41004
安徽,1,26,30981
江苏,0,26,33826.41
湖北,0,26,95781.37
福建,0,26,20536
广东,0,26,60500
广东,1,26,40010
黑龙江,0,26,21386.14
浙江,0,26,38337.51
山东,1,26,72161.77
山东,1,26,40233.93
,1,26,20000
浙江,1,26,20000
广东,1,26,50171.56
四川,1,26,40124.93
湖北,0,26,134204
江苏,0,26,60124.93
北京,0,26,30100
北京,1,26,40102
广东,0,26,50098.22
广东,1,26,20000
广东,0,26,40087.12
广东,0,26,90087.12
广东,0,26,40087.12
广东,1,26,20000
广东,0,26,20000
广东,1,26,20000
广东,1,26,40087.12
广东,1,26,20000
广东,0,26,20000
广东,1,26,20000
广东,1,26,40087.12
广东,1,26,20001
广东,1,26,40087.12
广东,1,26,40087.12
广东,0,26,20000
广东,1,26,20000
广东,0,26,40000
黑龙江,0,26,40087.12
广东,1,26,60087.12
广东,1,26,20000
广东,1,26,20000
广东,1,26,20000
陕西,0,26,40087.12
广东,0,26,40087.12
广东,0,26,40087.12
广东,1,26,440089.12
广东,0,26,40087.12
广东,1,26,40087.12
广东,0,26,40087.12
广东,1,26,20000
广东,0,26,40087.12
广东,1,26,40087.12
广东,1,26,20000
广东,1,26,20000
广东,0,26,20000
重庆,1,26,20000
广东,1,26,40087.12
广东,1,26,20000
广东,1,26,20002
广东,0,26,60087.12
广东,0,26,20000
广东,0,26,20000
广东,0,26,40087.12
广东,1,26,20000
广东,1,26,40087.12
广东,1,26,30086.37
四川,1,26,30085.29
河南,1,26,30081.37
上海,1,26,30682.37
山东,1,26,30081.37
上海,1,26,30099.37
河南,0,26,60083.37
吉林,0,26,10001
河南,1,26,30081.37
山东,0,26,40082.37
福建,0,26,30000
内蒙古,0,26,50082.36
江苏,1,26,35162.68
福建,0,26,30056.28
山东,0,26,30033.69
福建,1,26,22003.34
河北,0,26,25001
北京,1,26,30000
上海,0,26,26000
湖北,0,26,44300
广东,1,26,40000
上海,0,26,20003
浙江,1,26,20000
上海,0,26,0
江苏,1,26,90008
江苏,1,26,30006
云南,0,26,20000
四川,0,26,20000
安徽,0,26,20000
上海,1,26,20000
江苏,1,26,30000
山东,0,26,20000
河南,0,26,30000
陕西,0,26,30000
福建,0,26,20000
上海,0,26,42981.37
安徽,0,26,119979.24
江苏,1,26,149958.36
广东,1,26,19902
广西,0,26,20000
福建,1,26,19754
湖北,1,26,19653.14
广东,0,26,30401
四川,1,26,19371.41
江苏,1,26,35775.84
北京,0,26,19210
山东,1,26,38120.58
山东,1,26,19135
山东,1,26,29100
江苏,1,26,25092.73
上海,0,26,29081.37
山东,1,26,28075.23
吉林,0,26,29010
上海,1,26,29001
山西,1,26,39010
江苏,1,26,28600
四川,1,26,28500
江苏,0,26,43211.06
北京,1,26,28087
安徽,0,26,18000
河北,0,26,18000
湖北,1,26,17896
北京,1,26,77582.37
贵州,1,26,27542.33
上海,1,26,17508
湖南,1,26,17277.73
福建,0,26,19903.69
北京,0,26,27012
山东,0,26,17100
湖北,0,26,27081.37
北京,1,26,27060
湖北,1,26,21058
北京,1,26,27000
上海,1,26,21000
江苏,1,26,30621.94
北京,0,26,16748
安徽,1,26,21157.2
湖北,1,26,26602
北京,0,26,66359.99
四川,1,26,36208
重庆,0,26,61620
北京,1,26,16130
安徽,0,26,42081.37
辽宁,0,26,36081.37
浙江,0,26,42281.37
广东,1,26,26073.84
广东,1,26,36043.68
湖北,0,26,33030.58
贵州,1,26,16013
新疆,0,26,10000
北京,1,26,26000
山东,0,26,24734.41
贵州,0,26,17855.64
山东,1,26,15500
江苏,0,26,215499
天津,0,26,15410.67
上海,0,26,20442.31
湖南,0,26,18930.11
福建,0,26,18212.32
江西,0,26,32621.78
河北,0,26,65081.37
山东,0,26,25081.37
河南,0,26,25081.37
浙江,1,26,25081.37
四川,0,26,20073.84
广东,1,26,35043.56
上海,0,26,26031.58
河南,0,26,19522.36
内蒙古,1,26,25002
广东,1,26,15055
河南,0,26,75000
江苏,0,26,15300
广东,1,26,15003
江西,1,26,15000
浙江,1,26,18
江西,1,26,15008
江苏,1,26,15000
广东,1,26,15022
广东,1,26,19376.62
重庆,0,26,27387.58
河南,1,26,19002
浙江,1,26,3
上海,1,26,24504
江西,0,26,16500
江苏,1,26,14412
甘肃,1,26,14400.81
山东,0,26,14240
上海,0,26,14100
江苏,0,26,38000
湖北,1,26,24081.37
福建,0,26,24081.37
河南,0,26,14666.59
山东,0,26,14000
江苏,0,26,18773
北京,0,26,28771.47
四川,1,26,21205
福建,1,26,13531
山东,0,26,13509
吉林,1,26,14700
河南,0,26,46094.44
上海,0,26,39194.44
江苏,1,26,90062.63
河南,1,26,13039.25
河北,0,26,22500
山东,0,26,13018
广东,0,26,23901.37
辽宁,1,26,12900
河南,0,26,19821.61
河南,1,26,24812.61
辽宁,0,26,12338
广西,1,26,12280
河南,0,26,32270.8
吉林,1,26,36110
山东,0,26,22082.37
宁夏,0,26,19059.96
湖北,0,26,56053.27
上海,0,26,32007
上海,1,26,12000
江苏,0,26,12000
上海,0,26,22000
江苏,0,26,12000
安徽,1,26,10000
广东,1,26,12010
浙江,0,26,12001
山东,1,26,21962.41
广东,1,26,11899
上海,0,26,31581.37
广东,1,26,125
湖南,1,26,11400
浙江,1,26,13316
广东,0,26,1
四川,0,26,35091.73
四川,1,26,11000
安徽,1,26,13062.69
江苏,1,26,33011.71
辽宁,0,26,14000
河南,1,26,11001
广西,0,26,12000
山东,0,26,21000
云南,1,26,11000
内蒙古,0,26,30853.75
重庆,1,26,10700
河北,1,26,15506
福建,1,26,13830.67
广东,0,26,13635.69
陕西,0,26,20391.37
湖北,0,26,0
安徽,0,26,10394.13
上海,0,26,20281.37
浙江,1,26,10240
福建,1,26,30220
山东,0,26,20200
湖北,0,26,20181.37
北京,1,26,30152.88
北京,0,26,155164.88
山西,1,26,35153.88
北京,0,26,90000
上海,1,26,20002
新疆,1,26,15100
上海,0,26,10200
上海,1,26,20081.37
广东,1,26,20081.37
云南,1,26,20081.37
广东,1,26,41081.37
四川,1,26,20081.37
福建,0,26,20081.37
宁夏,1,26,10000
安徽,0,26,20081.37
江苏,1,26,20000
河南,1,26,35000
广东,1,26,110081.37
浙江,0,26,10000
山西,0,26,20081.37
河南,0,26,10002
上海,0,26,20081.37
广东,0,26,10000
福建,1,26,20081.37
山东,1,26,10000
上海,0,26,10000
江苏,0,26,10000
重庆,0,26,20081.37
山西,1,26,20081.37
四川,0,26,70000
山东,1,26,20000
广东,0,26,20081.37
上海,0,26,10000
北京,0,26,20081.37
北京,1,26,20081.37
福建,0,26,20084.37
辽宁,0,26,10000
河北,1,26,50081.37
安徽,1,26,20081.37
北京,0,26,10000
山东,0,26,30181.37
广东,1,26,20081.37
河南,0,26,38000
江苏,1,26,20081.37
上海,1,26,20081.37
湖北,0,26,150081.37
山东,1,26,50081.37
河北,1,26,20081.37
江西,0,26,20081.37
山西,0,26,60081.37
广东,0,26,10000
江苏,0,26,10000
福建,1,26,10000
辽宁,1,26,10002
湖南,1,26,20081.37
上海,0,26,10000
江苏,0,26,10000
江苏,1,26,20000
浙江,1,26,10000
黑龙江,0,26,10000
山东,0,26,110081.37
江苏,0,26,20081.37
广东,0,26,10000
广西,1,26,20081.37
宁夏,1,26,75081.37
甘肃,0,26,20082.37
上海,1,26,30002
北京,0,26,10002
青海,1,26,20082.37
湖南,0,26,34081.37
广东,1,26,20081.37
上海,0,26,30081.37
福建,0,26,45081.37
广东,0,26,40081.37
上海,0,26,20082.37
江苏,0,26,20081.37
四川,0,26,20081.37
重庆,1,26,20081.36
山东,1,26,30078.29
广东,0,26,20062.46
湖北,0,26,20001
山东,1,26,16251.45
云南,0,26,16051.82
浙江,0,26,20000
广东,0,26,30043.56
山东,0,26,5000
上海,0,26,22520.34
福建,1,26,10005
宁夏,1,26,30005
安徽,0,26,10000.9
江苏,0,26,30000
河南,1,26,20000
广东,0,26,20000
河南,1,26,20000
上海,0,26,10000
山东,0,26,10000
辽宁,0,26,10000
湖北,1,26,10016
山东,1,26,10002
湖北,1,26,0
内蒙古,0,26,0
浙江,0,26,10000
湖北,0,26,50003
江苏,1,26,10000
江西,1,26,10000
广西,0,26,10000
浙江,1,26,10000
上海,1,26,10000
江苏,1,26,30014
北京,0,26,20012
上海,0,26,20000
上海,1,26,20000
上海,1,26,3001
辽宁,1,26,10000
辽宁,0,26,10003
上海,1,26,0
浙江,0,26,10000
安徽,0,26,10009
吉林,0,26,0
辽宁,1,26,50011
广东,0,26,10011
河南,1,26,20000
浙江,1,26,10001
新疆,0,26,10000
江苏,1,26,2
湖南,1,26,10002
云南,0,26,10000
北京,0,26,11000
上海,1,26,65102
湖北,0,26,20000
天津,1,26,60000
河南,1,26,10001
山东,0,26,15002
河北,0,26,20006
重庆,1,26,15000
山西,1,26,25000
河南,1,26,10000
山东,0,26,10001
广西,1,26,10001
河北,1,26,10000
江苏,1,26,10000
江西,0,26,0
北京,1,26,10000
浙江,0,26,20000
上海,0,26,10000
广东,1,26,5
江苏,0,26,20000
上海,1,26,50000
广东,0,26,10000
江苏,1,26,10008
山西,1,26,3
四川,0,26,14940.68
山东,0,26,9900
江苏,0,26,78613
山东,1,26,15194.83
河北,1,26,10592.73
辽宁,0,26,69123.53
广东,0,26,24
上海,1,26,9293
福建,1,26,9200
河南,1,26,9122
北京,1,26,29000
河南,1,26,9038
广西,0,26,0
江苏,1,26,23401
陕西,0,26,11480.14
江苏,1,26,8900
福建,1,26,18907
陕西,0,26,11402.63
江苏,1,26,8696.6
河南,1,26,14601.19
安徽,1,26,8540
陕西,1,26,9509.14
四川,0,26,100006
湖北,0,26,8500
福建,1,26,8500
湖南,1,26,10002
湖北,1,26,8424
四川,1,26,8850.07
河南,0,26,10204.44
福建,1,26,8145
陕西,1,26,14622.61
吉林,0,26,8202
江苏,1,26,8202
湖北,1,26,8100
广东,1,26,8000
四川,0,26,8000
福建,0,26,10016.27
福建,0,26,8001
广东,0,26,8000
陕西,0,26,14000
江西,0,26,17950
广东,0,26,32902
福建,0,26,8176.17
河北,1,26,7500
上海,1,26,8709
江苏,0,26,8415.14
陕西,1,26,14529.86
河南,0,26,12313
四川,1,26,7300.81
广西,1,26,21200
上海,0,26,13194.84
广西,1,26,7129
上海,1,26,14051.68
黑龙江,0,26,0
云南,0,26,35030.49
山东,0,26,7020
四川,0,26,6000
河南,1,26,7012
北京,1,26,7001
江苏,1,26,147006
四川,1,26,13002
内蒙古,0,26,7000
重庆,0,26,16535.06
广东,0,26,6700
广东,1,26,6600
河北,0,26,6600
河北,1,26,19952.89
北京,0,26,16466.33
江苏,0,26,6440
重庆,1,26,6146.88
福建,1,26,0
江苏,0,26,9024.41
四川,1,26,16000
湖北,0,26,6002
江苏,1,26,6000
山东,0,26,18000
广东,1,26,16000
广东,1,26,35002
江西,1,26,16000
江苏,1,26,6000
山西,1,26,6004
江西,1,26,26000
江苏,0,26,6000
河南,1,26,0
福建,1,26,5722.78
甘肃,1,26,5609
重庆,0,26,5600
辽宁,1,26,5600
云南,1,26,5651.97
内蒙古,0,26,9509.18
福建,1,26,6500
江苏,1,26,5136.46
山东,1,26,0
广东,0,26,5117
上海,1,26,5100
湖南,1,26,5104
江苏,0,26,5090
江苏,0,26,15000
河南,0,26,40073.84
山东,0,26,10003
北京,0,26,10040.68
河南,0,26,5000
山东,0,26,25000
河南,1,26,10040.68
北京,1,26,35040.68
广东,1,26,5000
北京,1,26,5000
安徽,1,26,10040.68
山东,0,26,10040.68
四川,0,26,10040.68
江苏,0,26,21021.78
广西,0,26,15033.78
广东,1,26,5203.63
广西,0,26,25001
福建,1,26,5100
广西,0,26,5014
福建,0,26,45001
山东,1,26,30056
江苏,0,26,20000
江苏,1,26,5000
山西,1,26,0
河北,1,26,5001
北京,0,26,10000
广东,0,26,35000
广东,1,26,20000
黑龙江,0,26,5000
重庆,1,26,5000
云南,1,26,0
广东,0,26,5002
